test_name,file_path,category,cwe,is_vulnerable
BenchmarkTest01411,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01411.java,hash,328,True
BenchmarkTest01412,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01412.java,hash,328,False
BenchmarkTest01413,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01413.java,hash,328,False
BenchmarkTest01414,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01414.java,hash,328,True
BenchmarkTest01415,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01415.java,hash,328,True
BenchmarkTest01416,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01416.java,hash,328,True
BenchmarkTest01417,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01417.java,xss,79,True
BenchmarkTest01418,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01418.java,xss,79,True
BenchmarkTest01419,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01419.java,xss,79,False
BenchmarkTest01420,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01420.java,xss,79,False
BenchmarkTest01421,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01421.java,xss,79,False
BenchmarkTest01422,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01422.java,xss,79,False
BenchmarkTest01423,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01423.java,xss,79,True
BenchmarkTest01424,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01424.java,xss,79,True
BenchmarkTest01425,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01425.java,xss,79,False
BenchmarkTest01426,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01426.java,xss,79,True
BenchmarkTest01427,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01427.java,xss,79,True
BenchmarkTest01428,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01428.java,xss,79,True
BenchmarkTest01429,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01429.java,xss,79,True
BenchmarkTest01430,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01430.java,cmdi,78,True
BenchmarkTest01431,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01431.java,weakrand,330,True
BenchmarkTest01432,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01432.java,weakrand,330,True
BenchmarkTest01433,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01433.java,weakrand,330,True
BenchmarkTest01434,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01434.java,weakrand,330,True
BenchmarkTest01435,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01435.java,weakrand,330,True
BenchmarkTest01436,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01436.java,securecookie,614,False
BenchmarkTest01437,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01437.java,xss,79,True
BenchmarkTest01438,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01438.java,xss,79,True
BenchmarkTest01439,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01439.java,xss,79,False
BenchmarkTest01440,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01440.java,cmdi,78,False
BenchmarkTest01441,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01441.java,cmdi,78,True
BenchmarkTest01442,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01442.java,cmdi,78,True
BenchmarkTest01443,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01443.java,cmdi,78,False
BenchmarkTest01444,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01444.java,cmdi,78,False
BenchmarkTest01445,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01445.java,cmdi,78,False
BenchmarkTest01446,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01446.java,cmdi,78,True
BenchmarkTest01447,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01447.java,weakrand,330,False
BenchmarkTest01448,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01448.java,weakrand,330,False
BenchmarkTest01449,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01449.java,weakrand,330,False
BenchmarkTest01450,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01450.java,weakrand,330,False
BenchmarkTest01451,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01451.java,weakrand,330,False
BenchmarkTest01452,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01452.java,weakrand,330,False
BenchmarkTest01453,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01453.java,weakrand,330,False
BenchmarkTest01454,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01454.java,trustbound,501,False
BenchmarkTest01455,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01455.java,trustbound,501,True
BenchmarkTest01456,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01456.java,trustbound,501,True
BenchmarkTest01457,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01457.java,trustbound,501,True
BenchmarkTest01458,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01458.java,trustbound,501,True
BenchmarkTest01459,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01459.java,sqli,89,False
BenchmarkTest01460,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01460.java,sqli,89,True
BenchmarkTest01461,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01461.java,sqli,89,False
BenchmarkTest01462,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01462.java,sqli,89,True
BenchmarkTest01463,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01463.java,sqli,89,True
BenchmarkTest01464,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01464.java,sqli,89,True
BenchmarkTest01465,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01465.java,sqli,89,True
BenchmarkTest01466,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01466.java,sqli,89,True
BenchmarkTest01467,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01467.java,sqli,89,False
BenchmarkTest01468,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01468.java,sqli,89,False
BenchmarkTest01469,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01469.java,sqli,89,False
BenchmarkTest01470,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01470.java,sqli,89,True
BenchmarkTest01471,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01471.java,sqli,89,True
BenchmarkTest01472,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01472.java,sqli,89,False
BenchmarkTest01473,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01473.java,sqli,89,True
BenchmarkTest01474,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01474.java,sqli,89,True
BenchmarkTest01475,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01475.java,sqli,89,True
BenchmarkTest01476,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01476.java,sqli,89,True
BenchmarkTest01477,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01477.java,sqli,89,True
BenchmarkTest01478,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01478.java,xpathi,643,True
BenchmarkTest01479,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01479.java,xpathi,643,False
BenchmarkTest01480,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01480.java,crypto,327,True
BenchmarkTest01481,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01481.java,crypto,327,False
BenchmarkTest01482,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01482.java,crypto,327,False
BenchmarkTest01483,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01483.java,crypto,327,True
BenchmarkTest01484,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01484.java,crypto,327,True
BenchmarkTest01485,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01485.java,crypto,327,False
BenchmarkTest01486,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01486.java,crypto,327,True
BenchmarkTest01487,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01487.java,crypto,327,False
BenchmarkTest01488,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01488.java,crypto,327,False
BenchmarkTest01489,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01489.java,crypto,327,True
BenchmarkTest01490,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01490.java,ldapi,90,True
BenchmarkTest01491,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01491.java,ldapi,90,False
BenchmarkTest01492,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01492.java,ldapi,90,False
BenchmarkTest01493,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01493.java,pathtraver,22,False
BenchmarkTest01494,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01494.java,pathtraver,22,True
BenchmarkTest01495,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01495.java,pathtraver,22,True
BenchmarkTest01496,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01496.java,pathtraver,22,True
BenchmarkTest01497,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01497.java,pathtraver,22,True
BenchmarkTest01498,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01498.java,pathtraver,22,True
BenchmarkTest01499,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01499.java,pathtraver,22,False
BenchmarkTest01500,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01500.java,pathtraver,22,True
BenchmarkTest01501,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01501.java,ldapi,90,True
BenchmarkTest01502,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01502.java,weakrand,330,True
BenchmarkTest01503,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01503.java,hash,328,True
BenchmarkTest01504,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01504.java,hash,328,True
BenchmarkTest01505,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01505.java,xss,79,True
BenchmarkTest01506,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01506.java,xss,79,True
BenchmarkTest01507,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01507.java,xss,79,True
BenchmarkTest01508,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01508.java,xss,79,False
BenchmarkTest01509,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01509.java,xss,79,True
BenchmarkTest01510,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01510.java,xss,79,True
BenchmarkTest01511,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01511.java,xss,79,True
BenchmarkTest01512,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01512.java,xss,79,True
BenchmarkTest01513,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01513.java,xss,79,False
BenchmarkTest01514,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01514.java,xss,79,False
BenchmarkTest01515,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01515.java,xss,79,False
BenchmarkTest01516,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01516.java,cmdi,78,False
BenchmarkTest01517,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01517.java,cmdi,78,True
BenchmarkTest01518,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01518.java,weakrand,330,True
BenchmarkTest01519,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01519.java,weakrand,330,True
BenchmarkTest01520,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01520.java,weakrand,330,True
BenchmarkTest01521,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01521.java,securecookie,614,True
BenchmarkTest01522,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01522.java,securecookie,614,False
BenchmarkTest01523,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01523.java,securecookie,614,False
BenchmarkTest01524,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01524.java,securecookie,614,False
BenchmarkTest01525,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01525.java,xss,79,True
BenchmarkTest01526,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01526.java,cmdi,78,False
BenchmarkTest01527,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01527.java,cmdi,78,False
BenchmarkTest01528,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01528.java,cmdi,78,False
BenchmarkTest01529,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01529.java,cmdi,78,False
BenchmarkTest01530,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01530.java,cmdi,78,False
BenchmarkTest01531,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01531.java,cmdi,78,True
BenchmarkTest01532,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01532.java,cmdi,78,False
BenchmarkTest01533,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01533.java,cmdi,78,True
BenchmarkTest01534,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01534.java,weakrand,330,False
BenchmarkTest01535,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01535.java,weakrand,330,False
BenchmarkTest01536,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01536.java,weakrand,330,False
BenchmarkTest01537,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01537.java,weakrand,330,False
BenchmarkTest01538,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01538.java,weakrand,330,False
BenchmarkTest01539,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01539.java,weakrand,330,False
BenchmarkTest01540,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01540.java,weakrand,330,False
BenchmarkTest01541,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01541.java,weakrand,330,False
BenchmarkTest01542,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01542.java,weakrand,330,False
BenchmarkTest01543,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01543.java,weakrand,330,False
BenchmarkTest01544,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01544.java,weakrand,330,False
BenchmarkTest01545,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01545.java,weakrand,330,False
BenchmarkTest01546,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01546.java,trustbound,501,True
BenchmarkTest01547,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01547.java,trustbound,501,True
BenchmarkTest01548,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01548.java,trustbound,501,True
BenchmarkTest01549,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01549.java,trustbound,501,True
BenchmarkTest01550,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01550.java,trustbound,501,True
BenchmarkTest01551,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01551.java,trustbound,501,True
BenchmarkTest01552,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01552.java,sqli,89,True
BenchmarkTest01553,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01553.java,sqli,89,False
BenchmarkTest01554,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01554.java,sqli,89,True
BenchmarkTest01555,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01555.java,sqli,89,False
BenchmarkTest01556,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01556.java,sqli,89,False
BenchmarkTest01557,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01557.java,sqli,89,True
BenchmarkTest01558,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01558.java,sqli,89,True
BenchmarkTest01559,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01559.java,sqli,89,True
BenchmarkTest01560,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01560.java,sqli,89,True
BenchmarkTest01561,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01561.java,xpathi,643,True
BenchmarkTest01562,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01562.java,xpathi,643,False
BenchmarkTest01563,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01563.java,crypto,327,False
BenchmarkTest01564,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01564.java,crypto,327,False
BenchmarkTest01565,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01565.java,crypto,327,True
BenchmarkTest01566,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01566.java,crypto,327,True
BenchmarkTest01567,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01567.java,crypto,327,False
BenchmarkTest01568,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01568.java,ldapi,90,True
BenchmarkTest01569,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01569.java,ldapi,90,False
BenchmarkTest01570,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01570.java,pathtraver,22,False
BenchmarkTest01571,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01571.java,pathtraver,22,True
BenchmarkTest01572,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01572.java,pathtraver,22,True
BenchmarkTest01573,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01573.java,pathtraver,22,False
BenchmarkTest01574,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01574.java,pathtraver,22,False
BenchmarkTest01575,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01575.java,weakrand,330,True
BenchmarkTest01576,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01576.java,hash,328,False
BenchmarkTest01577,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01577.java,hash,328,True
BenchmarkTest01578,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01578.java,hash,328,False
BenchmarkTest01579,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01579.java,hash,328,True
BenchmarkTest01580,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01580.java,hash,328,True
BenchmarkTest01581,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01581.java,hash,328,False
BenchmarkTest01582,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01582.java,hash,328,False
BenchmarkTest01583,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01583.java,xss,79,True
BenchmarkTest01584,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01584.java,xss,79,True
BenchmarkTest01585,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01585.java,xss,79,False
BenchmarkTest01586,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01586.java,xss,79,False
BenchmarkTest01587,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01587.java,xss,79,True
BenchmarkTest01588,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01588.java,xss,79,False
BenchmarkTest01589,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01589.java,xss,79,True
BenchmarkTest01590,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01590.java,xss,79,True
BenchmarkTest01591,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01591.java,xss,79,False
BenchmarkTest01592,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01592.java,xss,79,True
BenchmarkTest01593,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01593.java,xss,79,False
BenchmarkTest01594,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01594.java,xss,79,True
BenchmarkTest01595,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01595.java,xss,79,False
BenchmarkTest01596,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01596.java,xss,79,True
BenchmarkTest01597,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01597.java,xss,79,True
BenchmarkTest01598,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01598.java,xss,79,True
BenchmarkTest01599,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01599.java,xss,79,False
BenchmarkTest01600,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01600.java,cmdi,78,False
BenchmarkTest01601,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01601.java,cmdi,78,True
BenchmarkTest01602,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01602.java,weakrand,330,True
BenchmarkTest01603,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01603.java,weakrand,330,True
BenchmarkTest01604,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01604.java,securecookie,614,False
BenchmarkTest01605,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01605.java,securecookie,614,False
BenchmarkTest01606,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01606.java,cmdi,78,False
BenchmarkTest01607,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01607.java,cmdi,78,False
BenchmarkTest01608,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01608.java,cmdi,78,False
BenchmarkTest01609,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01609.java,cmdi,78,True
BenchmarkTest01610,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01610.java,cmdi,78,True
BenchmarkTest01611,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01611.java,weakrand,330,False
BenchmarkTest01612,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01612.java,weakrand,330,False
BenchmarkTest01613,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01613.java,weakrand,330,False
BenchmarkTest01614,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01614.java,weakrand,330,False
BenchmarkTest01615,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01615.java,trustbound,501,True
BenchmarkTest01616,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01616.java,trustbound,501,True
BenchmarkTest01617,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01617.java,trustbound,501,True
BenchmarkTest01618,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01618.java,trustbound,501,True
BenchmarkTest01619,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01619.java,trustbound,501,True
BenchmarkTest01620,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01620.java,sqli,89,True
BenchmarkTest01621,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01621.java,sqli,89,True
BenchmarkTest01622,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01622.java,sqli,89,False
BenchmarkTest01623,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01623.java,sqli,89,True
BenchmarkTest01624,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01624.java,sqli,89,True
BenchmarkTest01625,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01625.java,sqli,89,True
BenchmarkTest01626,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01626.java,sqli,89,True
BenchmarkTest01627,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01627.java,sqli,89,True
BenchmarkTest01628,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01628.java,sqli,89,False
BenchmarkTest01629,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01629.java,sqli,89,False
BenchmarkTest01630,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01630.java,sqli,89,True
BenchmarkTest01631,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01631.java,sqli,89,True
BenchmarkTest01632,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01632.java,xpathi,643,False
BenchmarkTest01633,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01633.java,xpathi,643,False
BenchmarkTest01634,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01634.java,crypto,327,True
BenchmarkTest01635,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01635.java,crypto,327,False
BenchmarkTest01636,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01636.java,crypto,327,False
BenchmarkTest01637,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01637.java,crypto,327,True
BenchmarkTest01638,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01638.java,crypto,327,True
BenchmarkTest01639,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01639.java,crypto,327,True
BenchmarkTest01640,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01640.java,crypto,327,False
BenchmarkTest01641,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01641.java,crypto,327,True
BenchmarkTest01642,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01642.java,pathtraver,22,True
BenchmarkTest01643,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01643.java,pathtraver,22,True
BenchmarkTest01644,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01644.java,pathtraver,22,False
BenchmarkTest01645,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01645.java,pathtraver,22,True
BenchmarkTest01646,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01646.java,pathtraver,22,False
BenchmarkTest01647,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01647.java,pathtraver,22,True
BenchmarkTest01648,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01648.java,weakrand,330,True
BenchmarkTest01649,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01649.java,hash,328,True
BenchmarkTest01650,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01650.java,hash,328,True
BenchmarkTest01651,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01651.java,hash,328,True
BenchmarkTest01652,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01652.java,hash,328,False
BenchmarkTest01653,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01653.java,hash,328,True
BenchmarkTest01654,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01654.java,hash,328,True
BenchmarkTest01655,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01655.java,hash,328,False
BenchmarkTest01656,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01656.java,hash,328,False
BenchmarkTest01657,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01657.java,xss,79,True
BenchmarkTest01658,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01658.java,xss,79,True
BenchmarkTest01659,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01659.java,xss,79,False
BenchmarkTest01660,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01660.java,xss,79,True
BenchmarkTest01661,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01661.java,xss,79,False
BenchmarkTest01662,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01662.java,xss,79,True
BenchmarkTest01663,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01663.java,xss,79,False
BenchmarkTest01664,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01664.java,xss,79,False
BenchmarkTest01665,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01665.java,xss,79,True
BenchmarkTest01666,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01666.java,xss,79,True
BenchmarkTest01667,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01667.java,xss,79,True
BenchmarkTest01668,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01668.java,xss,79,False
BenchmarkTest01669,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01669.java,xss,79,False
BenchmarkTest01670,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01670.java,xss,79,True
BenchmarkTest01671,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01671.java,xss,79,False
BenchmarkTest01672,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01672.java,cmdi,78,False
